"Si bacia il fanciullo a causa della madre, e la madre a causa del fanciullo.","relazioni;comportamento"
"Si deve alzare di buon'ora chi vuol contentare i suoi vicini.","lavoro;impegno"
"Si dice il peccato, ma non il peccatore.","giudizio;compassione"
"Si mantiene un esercito per mille giorni, e non se ne fa uso che per un momento.","risorsa;utilizzo"
"Si parla del diavolo e spuntano le corna.","superstizione;destino"
"Si parla del lupo e ne spunta la coda.","superstizione;destino"
"Si può conoscere la tua opinione dal tuo sbadigliare.","comportamento;opinione"
"Si può vivere senza fratelli ma non senza amici.","amicizia;famiglia"
"Si stava meglio quando si stava peggio.","nostalgia;cambiamento"
"Sia l'astrologo che l'indovina ti portano alla rovina.","superstizione;inganno"
"Sia lodato Gesù Cristo, chi è povero e malvisto.","religione;devozione"
"Sicuro come il pane.","sicurezza;certezza"
"Sicuro è nel cammino, chi in borsa non ha quattrino.","finanze;viaggio"
"Sin che si vive, s'impara sempre.","apprendimento;vita"
"Soffia due o tre volte quando è caldo il boccone.","prudenza;abitudini"
"Sol gente di mal'affare, bestie e botte, van fuori di notte.","sicurezza;comportamento"
"Solo Dio è senza difetto.","perfezione;umiltà"
"Son padrone del mondo oggi le donne e cedon toghe e spade a cuffie e gonne.","società;ruoli"
"Sono meglio cento beffe che un danno.","umorismo;danno"
"Sono sempre gli stracci che vanno all'aria.","povertà;ingiustizia"
"Sopra l'albero caduto ognuno corre a fare legna.","opportunismo;fallimento"
"Sopra ogni vino, il greco è divino.","vino;preferenza"
"Sotto il grande sasso, dorme il grande pesce.","mistero;natura"
"Sotto la luna marzolina nasce l'insalatina.","natura;stagione"
"Sotto la neve pane, sotto l'acqua fame.","natura;agricoltura"
"Spesso a chiaro mattino, v'è torbida sera.","meteorologia;variabilità"
"Spesso chi commette un'ingiustizia, ne subisce una peggiore.","giustizia;conseguenze"
"Spesso vince più l'umiltà che il ferro.","umiltà;forza"
"Sposa bagnata, sposa fortunata.","matrimonio;fortuna"
"Stretta la foglia, larga la via dite la vostra che ho detto la mia.","opinione;divergenze"
"Stringe più la camicia che la gonnella.","comportamento;aspetto"
"Studia, non per sapere di più, ma per sapere meglio degli altri.","conoscenza;competizione"
"Studio in gioventù, onore alla vecchiaia.","educazione;rispetto"
"Sulla pelle della serpe nessuno guarda alle macchie.","cattiveria;giudizio"
"Superbia povera spiace anche al diavolo; umiltà ricca piace anche a Dio.","superbia;umiltà"
"T'annoia il tuo vicino? Prestagli uno zecchino.","aiuto;relazioni"
"Taci, o di' cosa migliore del silenzio.","silenzio;comunicazione"
"Tagliare i capelli con la pentola.","inadeguatezza;efficacia"
"Tal lascia l'arrosto che poi brama il fumo.","desiderio;risultato"
"Tale padre, tale figlio.","famiglia;ereditarietà"
"Tanti galli a cantar non fa mai giorno.","concorrenza;risultato"
"Tanti idoli, tanti templi.","religione;varietà"
"Tanti pochi fanno un assai.","accumulazione;quantità"
"Tanto fumo poco arrosto.","apparenza;contenuto"
"Tanto l'amore quanto il fuoco devono essere attizzati.","cura;manutenzione"
"Tanto va la gatta al lardo, che ci lascia lo zampino.","abitudini;conseguenze"
"Tempo chiaro e dolce a capodanno, assicura bel tempo tutto l'anno.","meteorologia;previsioni"
"Tempo, marito e figli, vengono come li pigli.","tempo;famiglia"
"Tenga bene a mente un bugiardo quando mente.","menzogna;memoria"
"Tentar non nuoce.","tentativo;esito"
"Terra assai, terra poca.","risorsa;quantità"
"Terra bianca, tosto stanca.","terreno;affaticamento"
"Terra coltivata, raccolta sperata.","lavoro;frutti"
"Terra nera buon grano mena.","terreno;produzione"
"Testa di lucertola, collo di gru, gambe di ragno, pancia di vacca, groppa di baldracca.","caratteristiche;descrizione"
"Testa di pazzo non incanutisce mai.","gioventù;età"
"Tinca di maggio e luccio di settembre.","stagione;pesci"
"Tira più un pelo di donna che un carro di buoi.","influenza;attrazione"
"Tolta la causa, cessato l'effetto.","causa;conseguenze"
"Tondi l'agnello e lascia il porcello.","preferenza;selezione"
"Torinesi e Monferrini, pane, vino e tamburini.","località;tradizioni"
"Tra cani non si mordono.","amicizia;conflitto"
"Tra i due litiganti il terzo gode.","conflitto;opportunità"
"Tra il dire e il fare c'è di mezzo il mare.","azione;parole"
"Tra incudine e martello, mano non metta chi ha cervello.","decisioni;pericolo"
"Tra moglie e marito non mettere il dito.","privacy;relazioni"
"Tradimento piace assai, traditor non piace mai.","tradimento;ipocrisia"
"Trattar male il povero è il disonor del ricco.","rispetto;disuguaglianza"
"Tre S attraggono le persone: Sesso, Sangue e Soldi.","attrazione;interesse"
"Tre cose cacciano l'uomo di casa: fumo, goccia e femmina arrabbiata.","disturbi;ambiente"
"Tre cose fanno l'uomo ammalato: amore, vino e bagno.","eccesso;salute"
"Tre cose simili: prete, avvocato e morte. Il prete toglie dal vivo e dal morto; l'avvocato vuol del diritto e del torto; e la morte vuole il debole e il forte.","professione;destino"
"Tre cose sono rare: un buon melone, un buon amico e una buona moglie.","rarità;valore"
"Tre cose vuole il campo: buon lavoratore, buon seme, buon tempo.","agricoltura;successo"
"Tre sono le meraviglie, Napoli, Roma e la faccia tua.","meraviglie;orgoglio"
"Trenta monaci e un abate non farebbero bere un asino per forza.","resistenza;impossibilità"
"Triste e guai, chi crede troppo e chi non crede mai.","fede;dubbio"
"Triste quel cane che si lascia prendere la coda in mano.","umiliazione;controllo"
"Triste quell'estate, che ha saggina e rape.","stagione;qualità"
"Tromba di culo, sanità di corpo.","umorismo;salute"
"Troppa familiarità genera disprezzo.","relazioni;rispetto"
"Troppa manna, nausea.","eccesso;conseguenze"
"Troppa modestia è orgoglio mascherato.","umiltà;presunzione"
"Troppe soddisfazioni tolgono ogni voglia.","soddisfazione;desiderio"
"Troppi cuochi guastano la cucina.","collaborazione;risultato"
"Troppi galli nel pollaio dopo un po' si beccano.","concorrenza;conflitto"
"Troppo caro è quel miele che si lecca delle spine.","prezzo;conseguenze"
"Troppo lieto è pericoloso, troppo triste è uggioso.","emozioni;equilibrio"
"Troppo povero e troppo ricco fa ugual disgrazia.","eccesso;povertà"
"Trovare pane per i propri denti.","necessità;capacità"
"Tu scherzi col tuo gatto e l'accarezzi, ma so ben io qual fine avran quei vezzi.","comportamento;prudenza"
"Turchi e Tartari, flagelli dei popoli.","storia;conflitto"
"Tutta la strada non fallisce il saggio che, accortosi a metà, corregge il viaggio.","viaggio;adattamento"
"Tutte le cose sono difficili prima di diventar facili.","difficoltà;apprendimento"
"Tutte le strade portano a Roma.","direzione;destinazione"
"Tutte le volpi finiscono in pellicceria.","conseguenze;destino"
"Tutte le volte che si ride si toglie un chiodo dalla cassa.","allegria;sofferenza"
"Tutti del pazzo tronco abbiamo un ramo.","pazzia;umanità"
"Tutti i fiumi vanno al mare.","direzione;risultato"
"Tutti i giorni sono buoni per andare a caccia, ma non per prendere uccelli.","opportunità;caccia"
"Tutti i guai son guai, ma il guaio senza pane è il più grosso.","problemi;necessità"
"Tutti i gusti son gusti.","diversità;preferenza"
"Tutti i liberi sono ricchi, e tutti gli schiavi sono poveri.","libertà;stato"
"Tutti i mestieri danno il pane.","lavoro;sostentamento"
"Tutti i nodi vengono al pettine.","problemi;soluzione"
"Tutti i peccati mortali sono femmine.","morale;stereotipo"
"Tutti i salmi finiscono in gloria.","fede;finalità"
"Tutti nascono piangendo, e nessuno muore ridendo.","vita;sofferenza"
"Tutti siamo figli di Adamo ed Eva.","umanità;origine"
"Tutto ciò che dura a lungo annoia.","ripetizione;noia"
"Tutto il cervello non è in una testa.","intelligenza;diversità"
"Tutto il mondo è paese.","universalità;società"
"Tutto quello che è bianco non è farina.","apparenza;realtà"
"Tutto s'accomoda fuorché l'osso del collo.","adattamento;limitazioni"
"Tutto è bene quel che finisce bene.","risultato;conclusione"
"Uccelin che mette coda vuol mangiare in ogni ora.","avidità;necessità"
"Uccello raro ha nido raro.","rarità;presenza"
"Ucci ucci, sento odor di cristianucci.","sospetto;preoccupazione"
"Umiltà e cortesia adornano più di una veste tessuta d'oro.","virtù;valore"
"Un abete non fa foresta.","singolarità;collettività"
"Un bacio tira l'altro e si finisce in sala parto.","conseguenze;relazioni"
"Un bel tacer non fu mai scritto.","silenzio;espressione"
"Un bell'abito è una lettera di raccomandazione.","aspetto;percezione"
"Un buon abate loda sempre il suo convento.","partigianeria;approvazione"
"Un buon principio va sempre a buon fine.","inizio;successo"
"Un cattivo libro ha spesso un buon titolo, ed una fronte onesta, un cervello ribaldo.","apparenza;verità"
"Un cuor magnanimo vuol sempre il bene, anche se il premio mai non ottiene.","generosità;ricompensa"
"Un esercito senza generale è come un corpo senz'anima.","leadership;organizzazione"
"Un fido amico, e ricchezze ben acquistate son due cose rare.","amicizia;ricchezza"
"Un fratello aiuta l'altro.","famiglia;solidarietà"
"Un granello fa traboccare la bilancia.","eccesso;sensibilità"
"Un ladro non ruba sempre, ma bisogna guardarsi da lui.","prudenza;imprevedibilità"
"Un lume è più presto spento che acceso.","fragilità;risorsa"
"Un male tira l'altro.","conseguenze;accumulazione"
"Un padre campa cento figli e cento figli non campano un padre.","famiglia;durata"
"Un pazzo ne fa cento.","comportamento;effetto"
"Un piccolo buco fa affondare un gran bastimento.","danno;importanza"
"Un povero virtuoso val più di un ricco vizioso.","virtù;comparazione"
"Un uccello ammaliziato non dà retta alla civetta.","incredulità;esperienza"
"Un uomo sulla luna non sarà mai interessante quanto una donna sotto il sole.","attrazione;interesse"
"Un'anima magnanima consulta le altre; un'anima volgare disprezza i consigli.","generosità;arroganza"
"Un'oncia di allegria vale più di una libbra di tristezza.","emozioni;valore"
"Un'ora di contento sconta cent'anni di tormento.","gioia;sofferenza"
"Una Fenice fra le donne è quella, che altra donna confessa essere bella.","unicità;amore"
"Una bella barba e un cuor valente adornano l'uomo.","aspetto;coraggio"
"Una bella giornata non fa estate.","occasione;stagione"
"Una bella lacrima trova facilmente un fazzoletto che la asciughi.","emozioni;consolazione"
"Una bugia ha bisogno di sette bugie.","menzogna;copertura"
"Una buona risata si trasforma tutta in buon sangue.","allegria;salute"
"Una causa cattiva peggiora col volerla difendere.","difesa;risultato"
"Una ciliegia tira l'altra. Una parola tira l'altra.","successione;continuità"
"Una e buona.","singolarità;qualità"
"Una estate vale più di dieci inverni.","stagione;benessere"
"Una fa, due stentano, ma a tre ci vuol la serva.","compito;collaborazione"
"Una mano lava l'altra e tutte e due lavano il viso.","solidarietà;aiuto"
"Una mela al giorno leva il medico di torno.","prevenzione;salute"
"Una ne paga cento. Una ne paga tutte.","conseguenze;ripercussioni"
"Una piccola scintilla desta grande fuoco.","causa;effetto"
"Una rondine non fa primavera.","singolarità;stagione"
"Una testa savia ha la bocca chiusa.","prudenza;discrezione"
"Una volta corre il cane e una volta la lepre.","variazione;alternanza"
"Una volta per uno non fa male a nessuno.","moderazione;azione"
"Uno semina l'altro raccoglie.","lavoro;risultato"
"Uno si fa la sorte da sé, l'altro la riceve bell'e fatta.","destino;scelta"
"Uomo a cavallo, sepoltura aperta.","status;pericolo"
"Uomo avvisato mezzo salvato.","avvertimento;prevenzione"
"Uomo da nessuno invidiato, è uomo non fortunato.","status;invidia"
"Uomo di vino, non vale un quattrino.","comportamento;valore"
"Uomo morto non fa più guerra.","morte;fine"
"Uomo senza quattrini è un morto che cammina.","povertà;esistenza"
"Uomo solitario, o angelo o demone.","solitudine;carattere"
"Uomo zelante, uomo amante.","dedizione;passione"
"Uovo di un'ora, pane di un giorno, vino di un anno, donna di quindici e amici di trent'anni.","durata;valore"
"Uva o melone, ma ognuno alla sua stagione.","tempestività;adattamento"
"Va più di un asino al mercato.","frequenza;domanda"
"Va' in piazza vedi e odi, torna a casa bevi e godi.","esperienza;relax"
"Vacche e buoi dei paesi tuoi.","tradizioni;località"
"Vacche e buoi di strigliare spesso bada, perché la striglia è una seconda biada.","cura;attenzione"
"Vai a letto presto, svegliati di buon mattino e desterai l'invidia del vicino.","abitudini;successo"
"Val più un cattivo accordo che una buona sentenza.","accordo;giustizia"
"Val più un piacere da farsi che cento di quelli fatti.","soddisfazione;azione"
"Val più una messa in vita che cento in morte.","vita;valore"
"Vale più la pratica che la grammatica.","esperienza;teoria"
"Vale più un briciolo di fortuna che un pozzo di sapienza.","fortuna;conoscenza"
"Vale più un fatto che cento parole.","azione;comunicazione"
"Vale più un gusto che un casale.","soddisfazione;beni materiali"
"Vale più un testimone di vista che cento d'udito.","testimonianza;verità"
"Vale più uno a fare.","efficacia;azione"
"Vanga e zappa non vuol digiuno.","lavoro;necessità"
"Vanga piatta poco adatta.","strumenti;efficacia"
"Vanga piatta poco attacca, vanga ritta terra ricca, vanga sotto ricca il doppio.","lavoro;risultato"
"Vecchi doni vogliono nuovi ringraziamenti.","gratitudine;consuetudine"
"Vecchiaia d'aquila, giovinezza d'allodola.","età;caratteristica"
"Vedere e non toccare è una cosa da crepare.","desiderio;possesso"
"Vedere per credere.","verifica;fiducia"
"Vento fresco mare crespo.","meteo;condizioni"
"Ventre pieno non crede a digiuno.","soddisfazione;empatia"
"Ventre vuoto non sente ragioni.","fame;ragione"
"Vesti un legno, pare un regno.","apparenza;verità"
"Vi sono dei matti savi, e dei savi matti.","apparenza;verità"
"Vicino alla chiesa lontano da Dio.","ipocrisia;distacco"
"Vicino alla serpe c'è il biacco.","pericolo;prossimità"
"Vigna nel sasso e orto in terren grasso.","coltivazione;risultato"
"Vincere un ambo al lotto è un malefizio, che più accresce la speranza al vizio.","gioco;azzardo"
"Vino amaro, tienilo caro.","consumo;valore"
"Vino battezzato non vale un fiato.","qualità;valutazione"
"Vino dentro, senno fuori.","consumo;comportamento"
"Vino di fiasco la sera buono e la mattina guasto.","qualità;effetto"
"Vino e sdegno fan palese ogni disegno.","emozioni;chiarificazione"
"Vino non è buono che non rallegra l'uomo.","consumo;piacere"
"Violenza non dura a lungo.","comportamento;durata"
"Vita quieta, sobria dieta, mente lieta.","benessere;equilibrio"
"Vivi e lascia vivere.","tolleranza;libertà"
"Vizio di natura fino alla fossa dura.","natura;vizio"
"Voglia di lavorar saltami addosso, lavora tu per me che io non posso.","lavoro;ozio"
"Voglio piuttosto un asino che mi porti, che un cavallo che mi getti in terra.","utilità;affidabilità"
"Volpe che dorme, ebreo che giura, donna che piange, malizie sopraffine colle frange.","falsità;comportamento"
"cane vecchio non impara scherzi nuovi.","cambiamento;età"
"È cattivo sparviero quel che non torna al richiamo.","sparviero;richiamo"
"È difficile far diventare bianco un moro.","difficoltà;colore"
"È difficile guardarsi dai ladri di casa.","sicurezza;protezione"
"È difficile piegare un albero vecchio.","flessibilità;età"
"È difficile zoppicare bene davanti allo sciancato.","difficoltà;comportamento"
"È facile fare il finocchio con il culo degli altri.","irresponsabilità;facilità"
"È facile lamentarsi quando c'è chi ascolta.","lamentarsi;ascolto"
"È impossibile come cavalcare un raggio di sole.","impossibilità;assurdo"
"È impossibile volare senza ali.","impossibilità;capacità"
"È inutile piangere sul latte versato.","rimpianto;inevitabilità"
"È l'acqua che fa l'orto.","risorsa;produzione"
"È la donna che fa l'uomo.","influenza;genere"
"È la gaia pioggerella a far crescer l'erba bella.","natura;crescita"
"È lieve astuzia ingannar gelosia, che tutto crede quando è in frenesia.","astuzia;gelosia"
"È meglio avere i pantaloni rotti nel culo che il culo rotto nei pantaloni.","pragmatismo;priorità"
"È meglio avere in borsa che vivere di speranza.","pragmatismo;realismo"
"È meglio avere la cura di un sacco di pulci che una donna.","cura;relazioni"
"È meglio contentarsi che lamentarsi.","contentamento;lamentela"
"È meglio correggere i propri difetti, che riprendere quelli degli altri.","correzione;autocritica"
"È meglio esser digiuno fuori, che satollo in prigione.","libertà;condizione"
"È meglio essere capo di lucertola che coda di leone.","ambizione;posizione"
"È meglio essere testa d'anguilla che coda di storione.","ambizione;confronto"
"È meglio essere uccel di bosco, che uccel di gabbia.","libertà;contenimento"
"È meglio essere umile a cavallo, che orgoglioso a piedi.","umiltà;orgoglio"
"È meglio gelare nella nuda cameretta della verità, che crogiolarsi nella pelliccia della menzogna.","verità;menzogna"
"È meglio mangiarsi l'eredità, che conservarla per il convento.","utilità;valore"
"È meglio meritar la lode che ottenerla.","merito;riconoscimento"
"È meglio sentir cantare l'usignolo, che rodere il topo.","piacere;fastidio"
"È meglio sudare che tremare.","sforzo;paura"
"È meglio testa di lucertola che coda di drago.","ambizione;confronto"
"È meglio un esercito di cervi sotto il comando di un leone, che un esercito di leoni sotto il comando di un cervo.","leadership;confronto"
"È meglio un leone che mille mosche.","forza;numero"
"È meglio un quattrino proprio, che uno scudo d'altri.","sicurezza;proprietà"
"È meglio vivere un giorno da leone che cento anni da pecora.","coraggio;esistenza"
"È più facile biasimare, che migliorare.","critica;miglioramento"
"È più facile lagnarsi, che rimuovere gl'impedimenti.","lamento;soluzione"
"È più facile prevenire una malattia che guarirla.","prevenzione;cura"
"È più facile trovar dolce l'assenzio, che in mezzo a poche donne il silenzio.","ipocrisia;paradosso"
"È un bel predicare il digiuno a corpo pieno.","ipocrisia;coerenza"
"È una bella risposta quella che si attaglia ad ogni domanda.","adeguatezza;versatilità"
"Èssere più torbo che non è l'acqua dei maccheroni.","confusione;chiarimento"
